,used_feature,train_accuracy,test_accuracy,train_f1,test_f1
1995,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8598568243813954,0.843108748026917,0.8598302948313215,0.8426235995317897
1109,"['대출기간', '총상환대출비율', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8546088979354464,0.843108748026917,0.854710541807067,0.8430363126131033
1516,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8599122114678963,0.843025670848218,0.8598441991732899,0.842570476074894
1041,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8605353161910301,0.843025670848218,0.8605797051062383,0.8427251956445044
782,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '연간소득']",0.8589706309973829,0.843025670848218,0.8591543848255955,0.8428746107534483
1999,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8607707113086583,0.843025670848218,0.8607711534145251,0.8426022698035164
1831,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8598706711530206,0.842942593669519,0.8598329630023421,0.8425328843453671
1697,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.8574059458037359,0.842942593669519,0.8576129852093894,0.8428631418013203
1292,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.8576413409213642,0.8429010550801694,0.8578834091667416,0.8428499900055362
1282,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수']",0.8584721472188759,0.8429010550801694,0.85875417220396,0.8428934231497784
1936,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8594275744610144,0.8429010550801694,0.8595785712751506,0.8426800923463889
1275,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액']",0.8588044697378806,0.84285951649082,0.8590243797935451,0.8428015206561574
2039,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8604660823329041,0.8428179779014705,0.8604250059250867,0.8423666685872285
1093,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.8555504784059597,0.8428179779014705,0.855687393505702,0.8426447242901927
1989,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8600506791841482,0.842776439312121,0.8601082661773366,0.8424622101115987
593,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '최근_2년간_연체_횟수']",0.8548165995098242,0.842776439312121,0.8549799333115928,0.8426368914327763
1709,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8592614132015121,0.8426933621334219,0.8593367155992734,0.8424586098664139
1939,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.859607582492142,0.8426518235440724,0.8596657540049008,0.8423917733372294
1504,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율']",0.8594968083191404,0.8426518235440724,0.859487542234503,0.8422555542751745
1716,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.8593029535163876,0.8426518235440724,0.8594711749874686,0.8424322763538248
1087,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '월별대출금액', '대출금액']",0.8548996801395755,0.8426518235440724,0.8550247056220578,0.8424945540867553
239,"['대출기간', '총상환대출비율', '총상환원금', '총상환액']",0.8543596560461928,0.842527207776024,0.8545503892891697,0.8424771125431227
1304,"['총상환대출비율', '총상환이자', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.8602029936720254,0.842527207776024,0.8602875330757004,0.8423171936219437
1090,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '연간소득', '대출금액']",0.8556750993505864,0.842527207776024,0.8557130681253362,0.8422949225474001
594,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '대출금액']",0.8551073817139534,0.8424856691866744,0.8552835819340663,0.8424203395129635
1695,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득']",0.8592614132015121,0.8424025920079754,0.8593994591128041,0.842187767831978
1945,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.860036832412523,0.8424025920079754,0.8601649490824574,0.842164184702827
1952,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.859330647059638,0.8424025920079754,0.8594274577641664,0.8421000885387199
1286,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '대출금액']",0.8584029133607499,0.8422779762399268,0.8584782221584767,0.8420454684908534
776,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출금액']",0.857489026433487,0.8422779762399268,0.8576076482011987,0.8421356734432207
1938,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8589290906825073,0.8422779762399268,0.8590249783996365,0.8419881016820545
1948,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8596214292637672,0.8422779762399268,0.8597278945410589,0.8420553251760354
1089,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '연간소득', '최근_2년간_연체_횟수']",0.8551073817139534,0.8422364376505774,0.855178424950314,0.8420183247915988
357,"['총상환대출비율', '총상환이자', '총상환원금', '대출금액']",0.8566582201359753,0.8421118218825289,0.8567704296904297,0.8419703002696037
1289,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.8580428972984948,0.8420702832931793,0.8582046266409449,0.8419778561816857
2025,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.858264445644498,0.8420287447038298,0.8583740545746564,0.8417419135104648
609,"['대출기간', '총상환대출비율', '총상환원금', '최근_2년간_연체_횟수', '대출금액']",0.8535703900635567,0.8419872061144803,0.8536970722963853,0.8419060374739905
2026,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.8595937357205168,0.8419872061144803,0.8596453414630943,0.8415776266644777
590,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '월별대출금액']",0.8541242609285645,0.8418210517570823,0.8542840230582831,0.8417054394796991
1299,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.856215123443969,0.8418210517570823,0.856331262679521,0.8416412401239423
1570,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.8558412606100888,0.8417795131677328,0.8559624381986041,0.841639891176584
1713,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8584859939905011,0.8417379745783833,0.8585370962000662,0.8414770291191048
1705,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8592614132015121,0.8417379745783833,0.8593749711453156,0.8414601824538198
2030,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8609645661114111,0.8417379745783833,0.8610035317304603,0.8413917878850798
1819,"['대출기간', '총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율']",0.8594968083191404,0.8416964359890338,0.8594866852892301,0.8412559103417805
1568,"['대출기간', '총상환대출비율', '총상환원금', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.8542627286448164,0.8416964359890338,0.8544581313035517,0.84163898914849
1951,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.859039864855509,0.8416964359890338,0.8590962194219753,0.8412825067517962
1935,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.8591090987136349,0.8416548973996844,0.8591900684543001,0.8413188727623557
1943,"['총상환대출비율', '총상환이자', '총상환원금', '총상환액', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.8581813650147468,0.8416548973996844,0.8582436038983284,0.8413331874540754
781,"['총상환대출비율', '총상환이자', '총상환원금', '대출목적', '대출금액']",0.8568382281671029,0.8416548973996844,0.8569651999596605,0.8414756656027012
1588,"['대출기간', '총상환대출비율', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.8535980836068071,0.8415718202209853,0.853763511809624,0.8415815728262347
600,"['대출기간', '총상환대출비율', '총상환원금', '월별대출금액', '연간소득']",0.8538334787244354,0.8415718202209853,0.853912872196387,0.8414491951945265
1097,"['대출기간', '총상환대출비율', '총상환원금', '대출목적', '월별대출금액', '대출금액']",0.8537227045514338,0.8415302816316358,0.8538228938490475,0.8414466705733817
